dynasty,period,book_name,author,full_book_info,total_chars,file_count,unique_variants_found
清,清代,九經古義,惠棟,九經古義 (惠棟),845400,170,10
清,清代,九經誤字,顧炎武,九經誤字 (顧炎武),35780,20,10
清,清代,九經辨字瀆蒙,沈炳震,九經辨字瀆蒙 (沈炳震),1393480,130,10
清,清代,了菴清欲禪師語錄,一志,了菴清欲禪師語錄 (一志),1532550,90,10
清,清代,二家詩選,清,二家詩選 (清),109640,30,10
清,清代,二希堂文集,清,二希堂文集 (清),1078470,130,10
清,清代,二林唱和詩,彭紹升,二林唱和詩 (彭紹升),44110,10,10
清,清代,二部僧授戒儀式,書玉,二部僧授戒儀式 (書玉),191440,20,10
清,清代,二隱謐禪師語錄,謐,二隱謐禪師語錄 (謐),733720,100,10
清,清代,于清端政書,清,于清端政書 (清),1436390,90,10
清,清代,五代詩話,清,五代詩話 (清),1630130,110,10
清,清代,五家宗旨纂要,性統,五家宗旨纂要 (性統),360220,30,10
清,清代,五燈全書,超永,五燈全書 (超永),16935170,1200,10
清,清代,五燈全書目錄,超永,五燈全書目錄 (超永),597250,160,10
清,清代,五禮通考,清,五禮通考 (清),47724630,2730,10
清,清代,介為舟禪師語錄,行舟,介為舟禪師語錄 (行舟),856430,100,10
清,清代,介菴進禪師語錄,悟進,介菴進禪師語錄 (悟進),858010,100,10
清,清代,伏獅祇園禪師語錄,行剛,伏獅祇園禪師語錄 (行剛),257160,20,10
清,清代,伏獅義公禪師語錄,尼,伏獅義公禪師語錄 (尼),74030,10,10
清,清代,何一自禪師語錄,超自,何一自禪師語錄 (超自),215680,20,10
清,清代,佛冤禪師語錄,徹綱,佛冤禪師語錄 (徹綱),857170,120,10
清,清代,佛古聞禪師語錄,行聞,佛古聞禪師語錄 (行聞),215840,40,10
清,清代,佛祖宗派世譜,悟進,佛祖宗派世譜 (悟進),25110,10,10
清,清代,佛祖正傳古今捷錄,果性,佛祖正傳古今捷錄 (果性),168560,10,10
清,清代,佛語御禪師語錄,徹御,佛語御禪師語錄 (徹御),30330,10,10
清,清代,佛說彌勒菩薩發願王偈,工布查布,佛說彌勒菩薩發願王偈 (工布查布),9570,10,10
清,清代,佛說造像量度經解,工布查布,佛說造像量度經解 (工布查布),339490,10,10
清,清代,佛說金剛三昧本性清淨不壞不滅經,失譯,佛說金剛三昧本性清淨不壞不滅經 (失譯),36170,10,10
清,清代,佛頂尊勝陀羅尼經釋,續法,佛頂尊勝陀羅尼經釋 (續法),137630,10,10
清,清代,來齋金石刻考略,清,來齋金石刻考略 (清),560200,40,10
清,清代,供諸天科儀,弘贊,供諸天科儀 (弘贊),119580,10,10
清,清代,侶巖荷禪師語錄,荷,侶巖荷禪師語錄 (荷),437630,70,10
清,清代,修真十書上清集,白玉蟾,修真十書上清集 (白玉蟾),220340,90,10
清,清代,修習瑜伽集要施食壇儀,法藏,修習瑜伽集要施食壇儀 (法藏),243400,20,10
清,清代,修藥師儀軌布壇法,阿旺扎什,修藥師儀軌布壇法 (阿旺扎什),33590,10,10
清,清代,修西聞見錄,咫觀,修西聞見錄 (咫觀),389680,70,10
清,清代,修西輯要,信庵,修西輯要 (信庵),117590,10,10
清,清代,傳戒正範,讀體,傳戒正範 (讀體),734940,40,10
清,清代,傳神祕要,清,傳神祕要 (清),44390,20,10
清,清代,傷寒兼證析義,清,傷寒兼證析義 (清),272640,20,10
清,清代,傷寒舌鑑,清,傷寒舌鑑 (清),15490,20,10
清,清代,傷寒類方,清,傷寒類方 (清),396330,30,10
清,清代,儀禮商,清,儀禮商 (清),245870,40,10
清,清代,儀禮小疏,清,儀禮小疏 (清),498250,80,10
清,清代,儀禮析疑,清,儀禮析疑 (清),1497020,180,10
清,清代,儀禮章句,清,儀禮章句 (清),2007380,180,10
清,清代,儀禮述註,清,儀禮述註 (清),2156200,190,10
清,清代,儀禮鄭註句讀,清,儀禮鄭註句讀 (清),2426330,200,10
清,清代,儀禮釋宮增注,清,儀禮釋宮增注 (清),114940,10,10
清,清代,儀禮集編,清,儀禮集編 (清),7372580,440,10
清,清代,儒林宗派,清,儒林宗派 (清),161140,170,10
清,清代,優婆夷志,圓信,優婆夷志 (圓信),97940,10,10
清,清代,元明事類鈔,清,元明事類鈔 (清),3181750,410,10
清,清代,元朝典故編年考,清,元朝典故編年考 (清),941890,110,10
清,清代,元潔瑩禪師語錄,淨瑩,元潔瑩禪師語錄 (淨瑩),664940,100,10
清,清代,元詩選,清,元詩選 (清),15101260,1110,10
清,清代,先覺宗乘,圓信,先覺宗乘 (圓信),591740,50,10
清,清代,兜率不磷堅禪師語錄,宗堅,兜率不磷堅禪師語錄 (宗堅),268260,30,10
清,清代,兜率龜鏡集,弘贊,兜率龜鏡集 (弘贊),397200,30,10
清,清代,內紹種禪師語錄,種,內紹種禪師語錄 (種),313990,20,10
清,清代,全史日至源流,清,全史日至源流 (清),2993210,330,10
清,清代,全唐文,周紹良,全唐文 (周紹良),87409360,10000,10
清,清代,全真清規,陸道和,全真清規 (陸道和),48020,10,10
清,清代,全閩詩話,清,全閩詩話 (清),2731470,130,10
清,清代,兩河清彙,清,兩河清彙 (清),660940,90,10
清,清代,八大人覺經疏,續法,八大人覺經疏 (續法),99880,10,10
清,清代,八旬萬壽盛典,清,八旬萬壽盛典 (清),7337190,1210,10
清,清代,八識規矩淺說,行舟,八識規矩淺說 (行舟),34380,10,10
清,清代,八識規矩論義,性起,八識規矩論義 (性起),315950,10,10
清,清代,八識規矩頌注,行舟,八識規矩頌注 (行舟),127560,10,10
清,清代,八關齋法,弘贊,八關齋法 (弘贊),71780,10,10
清,清代,六壬大全,清,六壬大全 (清),2070210,130,10
清,清代,六藝之一錄,倪濤,六藝之一錄 (倪濤),32280700,3790,10
清,清代,六道集,弘贊,六道集 (弘贊),1238340,50,10
清,清代,兼濟堂文集,清,兼濟堂文集 (清),2079770,210,10
清,清代,准提焚修悉地懺悔玄文,夏道人,准提焚修悉地懺悔玄文 (夏道人),97000,10,10
清,清代,分甘餘話,清,分甘餘話 (清),308820,50,10
清,清代,分隸偶存,清,分隸偶存 (清),344890,40,10
清,清代,列祖提綱錄,行悅,列祖提綱錄 (行悅),4701140,420,10
清,清代,別牧純禪師語錄,純,別牧純禪師語錄 (純),127600,10,10
清,清代,別菴禪師同門錄,性統,別菴禪師同門錄 (性統),246630,30,10
清,清代,別號錄,清,別號錄 (清),279560,100,10
清,清代,別雅,吳玉搢,別雅 (吳玉搢),977580,60,10
清,清代,勸修淨土切要,真益願,勸修淨土切要 (真益願),149330,10,10
清,清代,勿菴歷算書記,清,勿菴歷算書記 (清),196780,10,10
清,清代,北京楚林禪師語錄,上睿,北京楚林禪師語錄 (上睿),329480,60,10
清,清代,北郊配位尊西向議,清,北郊配位尊西向議 (清),64880,20,10
清,清代,十三經注疏正字,沈廷芳,十三經注疏正字 (沈廷芳),1353020,180,10
清,清代,十三經義疑,吳浩,十三經義疑 (吳浩),522490,130,10
清,清代,十五家詞,清,十五家詞 (清),2259230,380,10
清,清代,十善業道經節要,蕅益,十善業道經節要 (蕅益),28480,10,10
清,清代,十國春秋,清,十國春秋 (清),6121400,1150,10
清,清代,千頃堂書目,清,千頃堂書目 (清),3411910,330,10
清,清代,午亭文編,清,午亭文編 (清),4062070,510,10
清,清代,卓峰玨禪師語錄,性玨,卓峰玨禪師語錄 (性玨),70470,10,10
清,清代,南北史識小錄,沈名蓀,南北史識小錄 (沈名蓀),1942050,170,10
清,清代,南宋元明禪林僧寶傳,自融,南宋元明禪林僧寶傳 (自融),1165850,150,10
清,清代,南宋襍事詩,清,南宋襍事詩 (清),1312640,80,10
清,清代,南宋院畫錄,清,南宋院畫錄 (清),628930,90,10
清,清代,南嶽單傳記,弘儲,南嶽單傳記 (弘儲),502420,10,10
清,清代,南嶽繼起和尚語錄,弘儲,南嶽繼起和尚語錄 (弘儲),770310,100,10
清,清代,南海寶象林慧弓詗禪師語錄,開詗,南海寶象林慧弓詗禪師語錄 (開詗),543240,60,10
清,清代,博山粟如瀚禪師語錄,弘瀚,博山粟如瀚禪師語錄 (弘瀚),400750,60,10
清,清代,卜法詳考,清,卜法詳考 (清),634050,90,10
清,清代,印心佛敏訥禪師語錄,寂納,印心佛敏訥禪師語錄 (寂納),145150,20,10
清,清代,即非禪師全錄,如一,即非禪師全錄 (如一),1893820,250,10
清,清代,參同一揆禪師語錄,超琛,參同一揆禪師語錄 (超琛),158080,10,10
清,清代,參讀禮志疑,清,參讀禮志疑 (清),452490,30,10
清,清代,古今通韻,毛奇齡,古今通韻 (毛奇齡),3028780,130,10
清,清代,古夫于亭雜錄,清,古夫于亭雜錄 (清),381430,60,10
清,清代,古宿尊禪師語錄,尊,古宿尊禪師語錄 (尊),525990,60,10
清,清代,古文雅正,清,古文雅正 (清),1597770,150,10
清,清代,古林如禪師語錄,機如,古林如禪師語錄 (機如),189430,40,10
清,清代,古樂書,應撝謙,古樂書 (應撝謙),531940,30,10
清,清代,古樂經傳,李光地,古樂經傳 (李光地),534500,70,10
清,清代,古歡堂集,清,古歡堂集 (清),2950710,500,10
清,清代,古經解鉤沉,余蕭客,古經解鉤沉 (余蕭客),1785130,310,10
清,清代,古音王傳,廣真,古音王傳 (廣真),151250,10,10
清,清代,古音表,顧炎武,古音表 (顧炎武),9320,30,10
清,清代,古韻標準,江永,古韻標準 (江永),977360,50,10
清,清代,句股引蒙,清,句股引蒙 (清),323250,60,10
清,清代,史傳三編,清,史傳三編 (清),5810470,570,10
清,清代,史記疑問,清,史記疑問 (清),308860,40,10
清,清代,史通通釋,清,史通通釋 (清),2571760,230,10
清,清代,合訂刪補大易集義粹言,清,合訂刪補大易集義粹言 (清),9057240,830,10
清,清代,周官祿田考,清,周官祿田考 (清),324400,40,10
清,清代,周官集注,清,周官集注 (清),1981220,130,10
清,清代,周易傳義合訂,清,周易傳義合訂 (清),1612970,130,10
清,清代,周易傳註,清,周易傳註 (清),1228820,100,10
清,清代,周易函書約存,胡煦,周易函書約存 (胡煦),6099650,530,10
清,清代,周易劄記,楊名時,周易劄記 (楊名時),220450,30,10
清,清代,周易圖書質疑,趙繼序,周易圖書質疑 (趙繼序),1105800,250,10
清,清代,周易孔義集說,清,周易孔義集說 (清),3044870,210,10
清,清代,周易洗心,清,周易洗心 (清),1923240,100,10
清,清代,周易淺述,清,周易淺述 (清),1781890,100,10
清,清代,周易淺釋,潘思榘,周易淺釋 (潘思榘),1020900,60,10
清,清代,周易玩辭集解,清,周易玩辭集解 (清),2560720,110,10
清,清代,周易稗疏,清,周易稗疏 (清),179520,60,10
清,清代,周易章句證異,清,周易章句證異 (清),875980,130,10
清,清代,周易筮述,清,周易筮述 (清),1025890,90,10
清,清代,周易觀彖,清,周易觀彖 (清),965640,130,10
清,清代,周易象辭,黃宗炎,周易象辭 (黃宗炎),3475020,280,10
清,清代,周易辨畫,連斗山,周易辨畫 (連斗山),2518730,410,10
清,清代,周易述,惠棟,周易述 (惠棟),2658830,240,10
清,清代,周易通論,清,周易通論 (清),455250,50,10
清,清代,周禮疑義擧要,清,周禮疑義擧要 (清),433820,80,10
清,清代,周禮纂訓,清,周禮纂訓 (清),2391720,220,10
清,清代,周禮述註,清,周禮述註 (清),2747570,250,10
清,清代,唐賢三昧集,清,唐賢三昧集 (清),274430,40,10
清,清代,唐韻正,顧炎武,唐韻正 (顧炎武),3138970,180,10
清,清代,唯心集,乘戒,唯心集 (乘戒),33760,10,10
清,清代,啟信雜說,周思仁,啟信雜說 (周思仁),86720,10,10
清,清代,善一純禪師語錄,如純,善一純禪師語錄 (如純),307860,30,10
清,清代,善女人傳,彭際清,善女人傳 (彭際清),337090,20,10
清,清代,善權位禪師語錄,達位,善權位禪師語錄 (達位),107140,20,10
清,清代,嘉興退菴斷愚智禪師語錄,智,嘉興退菴斷愚智禪師語錄 (智),191180,20,10
清,清代,四十二章經疏鈔,續法,四十二章經疏鈔 (續法),1000180,50,10
清,清代,四川通志,清,四川通志 (清),16846790,480,10
清,清代,四教儀註彙補輔宏記,性權,四教儀註彙補輔宏記 (性權),4615640,100,10
清,清代,四教儀集註節義,靈耀,四教儀集註節義 (靈耀),154620,10,10
清,清代,四書劄記,楊名時,四書劄記 (楊名時),214500,50,10
清,清代,四書講義困勉錄,陸隴其,四書講義困勉錄 (陸隴其),4943220,390,10
清,清代,四書賸言,毛奇齡,四書賸言 (毛奇齡),406730,60,10
清,清代,四書近指,孫奇逢,四書近指 (孫奇逢),916310,210,10
清,清代,四書逸箋,程大中,四書逸箋 (程大中),214500,80,10
清,清代,四書釋地,閻若璩,四書釋地 (閻若璩),962000,90,10
清,清代,因園集,清,因園集 (清),646640,150,10
清,清代,國朝宮史,清,國朝宮史 (清),2715630,370,10
清,清代,國清大庾韜禪師語錄,行韜,國清大庾韜禪師語錄 (行韜),133970,10,10
清,清代,圓覺經句釋正白,弘麗,圓覺經句釋正白 (弘麗),1094460,20,10
清,清代,圓覺經析義疏,通理,圓覺經析義疏 (通理),1229440,40,10
清,清代,地藏本願經科文,靈椉,地藏本願經科文 (靈椉),83820,10,10
清,清代,地藏本願經科註,靈椉,地藏本願經科註 (靈椉),1839460,60,10
清,清代,地藏本願經綸貫,靈椉,地藏本願經綸貫 (靈椉),248150,10,10
清,清代,坤輿圖說,清,坤輿圖說 (清),310490,30,10
清,清代,堯峯文鈔,清,堯峯文鈔 (清),3032750,510,10
清,清代,報恩論,沈善登,報恩論 (沈善登),1108340,20,10
清,清代,大乘本生心地觀經淺註,來舟,大乘本生心地觀經淺註 (來舟),3665580,80,10
清,清代,大乘本生心地觀經淺註懸示,來舟,大乘本生心地觀經淺註懸示 (來舟),104140,10,10
清,清代,大休珠禪師語錄,珠,大休珠禪師語錄 (珠),568860,120,10
清,清代,大博乾禪師語錄,乾,大博乾禪師語錄 (乾),269920,50,10
清,清代,大學翼眞,胡渭,大學翼眞 (胡渭),868190,80,10
清,清代,大學證文,毛奇齡,大學證文 (毛奇齡),225190,50,10
清,清代,大宗地玄文本論略註,楊文會,大宗地玄文本論略註 (楊文會),465440,40,10
清,清代,大悲妙雲禪師語錄,真雄,大悲妙雲禪師語錄 (真雄),548840,60,10
清,清代,大懺悔文略解,書玉,大懺悔文略解 (書玉),259090,20,10
清,清代,大易擇言,程廷祚,大易擇言 (程廷祚),3019960,370,10
清,清代,大易通解,清,大易通解 (清),3409510,170,10
清,清代,大清律例,清,大清律例 (清),3407190,1120,10
清,清代,大溈密印寺養拙明禪師語錄,正明,大溈密印寺養拙明禪師語錄 (正明),148170,10,10
清,清代,大笑崇禪師語錄,崇,大笑崇禪師語錄 (崇),168140,30,10
清,清代,大統歷志,清,大統歷志 (清),418880,90,10
清,清代,大般若經綱要,葛䵻,大般若經綱要 (葛䵻),2237600,100,10
清,清代,大覺普濟能仁琇國師語錄,行岳,大覺普濟能仁琇國師語錄 (行岳),753650,70,10
清,清代,天一悅禪師語錄,大悅,天一悅禪師語錄 (大悅),51330,10,10
清,清代,天則能禪師語錄,機能,天則能禪師語錄 (機能),115650,10,10
清,清代,天台通玄寺獨朗禪師語錄,行曰,天台通玄寺獨朗禪師語錄 (行曰),134950,20,10
清,清代,天子肆獻祼饋食禮,清,天子肆獻祼饋食禮 (清),436740,40,10
清,清代,天學會通,清,天學會通 (清),45300,20,10
清,清代,天岸昇禪師語錄,昇,天岸昇禪師語錄 (昇),1492870,200,10
清,清代,天步眞原,清,天步眞原 (清),57610,20,10
清,清代,天然居士懷淨土詩,朱道則,天然居士懷淨土詩 (朱道則),78970,10,10
清,清代,天王水鑑海和尚五會錄,慧海,天王水鑑海和尚五會錄 (慧海),357310,60,10
清,清代,天王水鑑海和尚住金粟語錄,慧海,天王水鑑海和尚住金粟語錄 (慧海),219420,30,10
清,清代,天王水鑑海和尚六會錄,慧海,天王水鑑海和尚六會錄 (慧海),616530,100,10
清,清代,天皇至道太清玉冊,朱權,天皇至道太清玉冊 (朱權),661050,10,10
清,清代,天童弘覺忞禪師北遊集,道忞,天童弘覺忞禪師北遊集 (道忞),345050,60,10
清,清代,天經惑問,清,天經惑問 (清),411800,50,10
清,清代,天翼翔禪師語錄,巨翔,天翼翔禪師語錄 (巨翔),175370,20,10
清,清代,太上上清禳災延壽寶懺,,太上上清禳災延壽寶懺,15300,10,10
清,清代,太上大道玉清經,,太上大道玉清經,982960,110,10
清,清代,太上太清天童護命妙經,,太上太清天童護命妙經,13430,10,10
清,清代,太上泰清拔罪昇天寶懺,,太上泰清拔罪昇天寶懺,19610,10,10
清,清代,太上泰清皇老帝君運雷天童隱梵仙經,,太上泰清皇老帝君運雷天童隱梵仙經,9660,10,10
清,清代,太上洞淵三昧神咒齋清旦行道儀,杜光庭,太上洞淵三昧神咒齋清旦行道儀 (杜光庭),22230,10,10
清,清代,太上玉清謝罪登真寶懺,,太上玉清謝罪登真寶懺,16050,10,10
清,清代,太上老君清靜心經,,太上老君清靜心經,6460,10,10
清,清代,太上老君說常清靜妙經纂圖解註,王玠,太上老君說常清靜妙經纂圖解註 (王玠),73950,10,10
清,清代,太上老君說常清靜真經,,太上老君說常清靜真經,23370,10,10
清,清代,太上老君說常清靜經註,李道純,太上老君說常清靜經註 (李道純),200270,30,10
清,清代,太上老君說常清靜經註,杜光庭,太上老君說常清靜經註 (杜光庭),200270,30,10
清,清代,太上老君說常清靜經註,白玉蟾,太上老君說常清靜經註 (白玉蟾),200270,30,10
清,清代,太上老君說常清靜經頌註,劉通微,太上老君說常清靜經頌註 (劉通微),19620,10,10
清,清代,太宗文皇帝聖訓,清,太宗文皇帝聖訓 (清),305970,70,10
清,清代,太清導引養生經,,太清導引養生經,54350,10,10
清,清代,太清玉司左院祕要上法,霞映,太清玉司左院祕要上法 (霞映),23060,10,10
清,清代,太清玉碑子,,太清玉碑子,34230,10,10
清,清代,太清真人絡命訣,,太清真人絡命訣,28870,10,10
清,清代,太清石壁記,楚澤先生,太清石壁記 (楚澤先生),125680,40,10
清,清代,太清經斷穀法,,太清經斷穀法,29470,10,10
清,清代,太清金液神丹經,張道陵,太清金液神丹經 (張道陵),157470,40,10
